"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-68_Ganzeboom","en","4009","RETAIL MANAGER",310,4009
"ISCO-68_Ganzeboom","en","4100","WHOLE-RETAIL OWNERS",311,4100
"ISCO-68_Ganzeboom","en","4101","LARGE SHOP OWNER",312,4101
"ISCO-68_Ganzeboom","en","4102","ONE-MAN STAND OPRTR",313,4102
"ISCO-68_Ganzeboom","en","4103","AUTOMOBILE DEALER",314,4103
"ISCO-68_Ganzeboom","en","4104","BROKER",315,4104
"ISCO-68_Ganzeboom","en","4105","LIVESTOCK BROKER",316,4105
"ISCO-68_Ganzeboom","en","4106","WHOLESALE DISTRIBUTR",317,4106
"ISCO-68_Ganzeboom","en","4107","SMUGGLER",318,4107
"ISCO-68_Ganzeboom","en","4108","LABOR CONTRACTORS",319,4108
"ISCO-68_Ganzeboom","en","4109","SHOP KEEPER",320,4109
"ISCO-68_Ganzeboom","en","4200","SALES SUPERVISOR",321,4200
"ISCO-68_Ganzeboom","en","4210","SALES MANAGER",322,4210
"ISCO-68_Ganzeboom","en","4220","BUYER",323,4220
"ISCO-68_Ganzeboom","en","4221","PURCHASING AGENT",324,4221
"ISCO-68_Ganzeboom","en","4222","AGRICULTURAL BUYER",325,4222
"ISCO-68_Ganzeboom","en","4229","BUYER",326,4229
"ISCO-68_Ganzeboom","en","4300","TECNH SALESMEN ARW",327,4300
"ISCO-68_Ganzeboom","en","4310","TECHN SALESMEN",328,4310
"ISCO-68_Ganzeboom","en","4311","UTILITY CO SALESMEN",329,4311
"ISCO-68_Ganzeboom","en","4319","SALES ENGINEER",330,4319
"ISCO-68_Ganzeboom","en","4320","TRAVELING SALESMEN",331,4320
"ISCO-68_Ganzeboom","en","4400","INSURNC SALESMN ARW",332,4400
"ISCO-68_Ganzeboom","en","4410","INSURE ARW SALESMN",333,4410
"ISCO-68_Ganzeboom","en","4411","REAL ESTATE AGENT",334,4411
"ISCO-68_Ganzeboom","en","4412","STOCK BROKER",335,4412
"ISCO-68_Ganzeboom","en","4419","INSURANCE AGENT",336,4419
"ISCO-68_Ganzeboom","en","4420","ADVERTISING SALESMAN",337,4420
"ISCO-68_Ganzeboom","en","4430","AUCTIONEERS",338,4430
"ISCO-68_Ganzeboom","en","4431","APPRAISER",339,4431
"ISCO-68_Ganzeboom","en","4432","INSURNCE CLMS INVESTIGATOR",340,4432
"ISCO-68_Ganzeboom","en","4439","AUCTIONEER",341,4439
"ISCO-68_Ganzeboom","en","4500","SALESMEN",342,4500
"ISCO-68_Ganzeboom","en","4510","SALESMEN",343,4510
"ISCO-68_Ganzeboom","en","4511","AUTOMOBILE SALESMEN",344,4511
"ISCO-68_Ganzeboom","en","4512","GAS STATION ATTENDNT",345,4512
"ISCO-68_Ganzeboom","en","4513","MODEL",346,4513
"ISCO-68_Ganzeboom","en","4514","SALES DEMONSTRATOR",347,4514
"ISCO-68_Ganzeboom","en","4519","SALES CLERK",348,4519
"ISCO-68_Ganzeboom","en","4520","VENDORS",349,4520
"ISCO-68_Ganzeboom","en","4521","STREET VENDOR-PEDDLR",350,4521
"ISCO-68_Ganzeboom","en","4522","TELEPHONE SOLICITOR",351,4522
