sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"KldB2010","29262","ISCO08_ILO","8160",1,""
"KldB2010","29263","ISCO08_ILO","3116",1,""
"KldB2010","29272","ISCO08_ILO","8160",.66666669,""
"KldB2010","29272","ISCO08_ILO","7516",.33333334,""
"KldB2010","29273","ISCO08_ILO","3116",1,""
"KldB2010","29282","ISCO08_ILO","8160",.66666669,""
"KldB2010","29282","ISCO08_ILO","7514",.33333334,""
"KldB2010","29283","ISCO08_ILO","3116",1,""
"KldB2010","29284","ISCO08_ILO","2145",1,""
"KldB2010","29293","ISCO08_ILO","3122",1,""
"KldB2010","29294","ISCO08_ILO","1321",1,""
"KldB2010","29301","ISCO08_ILO","9412",1,""
"KldB2010","29302","ISCO08_ILO","5120",1,""
"KldB2010","29312","ISCO08_ILO","5120",1,""
"KldB2010","29322","ISCO08_ILO","5120",1,""
"KldB2010","29382","ISCO08_ILO","5120",1,""
"KldB2010","29393","ISCO08_ILO","3434",1,""
