"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-08_Ganzeboom","5162","SIOPS","17",1,
"ISCO-08_Ganzeboom","5163","SIOPS","34",1,
"ISCO-08_Ganzeboom","5164","SIOPS","22.9",1,
"ISCO-08_Ganzeboom","5165","SIOPS","41",1,
"ISCO-08_Ganzeboom","5169","SIOPS","22.9",1,
"ISCO-08_Ganzeboom","5200","SIOPS","36.95",1,
"ISCO-08_Ganzeboom","5210","SIOPS","36.69",1,
"ISCO-08_Ganzeboom","5211","SIOPS","36.69",1,
"ISCO-08_Ganzeboom","5212","SIOPS","36.69",1,
"ISCO-08_Ganzeboom","5220","SIOPS","38.84",1,
"ISCO-08_Ganzeboom","5221","SIOPS","48",1,
"ISCO-08_Ganzeboom","5222","SIOPS","42.78",1,
"ISCO-08_Ganzeboom","5223","SIOPS","42.78",1,
"ISCO-08_Ganzeboom","5230","SIOPS","32.16",1,
"ISCO-08_Ganzeboom","5240","SIOPS","24.09",1,
"ISCO-08_Ganzeboom","5241","SIOPS","24.09",1,
"ISCO-08_Ganzeboom","5242","SIOPS","24.09",1,
"ISCO-08_Ganzeboom","5243","SIOPS","24",1,
"ISCO-08_Ganzeboom","5244","SIOPS","26",1,
"ISCO-08_Ganzeboom","5245","SIOPS","25",1,
"ISCO-08_Ganzeboom","5246","SIOPS","16",1,
"ISCO-08_Ganzeboom","5249","SIOPS","24.09",1,
"ISCO-08_Ganzeboom","5300","SIOPS","30.21",1,
"ISCO-08_Ganzeboom","5310","SIOPS","47.66",1,
"ISCO-08_Ganzeboom","5311","SIOPS","23",1,
"ISCO-08_Ganzeboom","5312","SIOPS","50",1,
"ISCO-08_Ganzeboom","5320","SIOPS","29",1,
"ISCO-08_Ganzeboom","5321","SIOPS","29",1,
"ISCO-08_Ganzeboom","5322","SIOPS","29",1,
"ISCO-08_Ganzeboom","5329","SIOPS","29",1,
"ISCO-08_Ganzeboom","5400","SIOPS","33.71",1,
"ISCO-08_Ganzeboom","5410","SIOPS","33.8",1,
"ISCO-08_Ganzeboom","5411","SIOPS","35",1,
"ISCO-08_Ganzeboom","5412","SIOPS","40.89",1,
"ISCO-08_Ganzeboom","5413","SIOPS","39",1,
"ISCO-08_Ganzeboom","5414","SIOPS","27.89",1,
"ISCO-08_Ganzeboom","5419","SIOPS","33.71",1,
"ISCO-08_Ganzeboom","6000","SIOPS","42.02",1,
"ISCO-08_Ganzeboom","6100","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6110","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6111","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6112","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6113","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6114","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6120","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6121","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6122","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6123","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6129","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6130","SIOPS","43.53",1,
"ISCO-08_Ganzeboom","6200","SIOPS","26.11",1,
"ISCO-08_Ganzeboom","6210","SIOPS","22.69",1,
"ISCO-08_Ganzeboom","6220","SIOPS","27.24",1,
"ISCO-08_Ganzeboom","6221","SIOPS","27.24",1,
"ISCO-08_Ganzeboom","6222","SIOPS","27.24",1,
"ISCO-08_Ganzeboom","6223","SIOPS","27.24",1,
"ISCO-08_Ganzeboom","6224","SIOPS","27.24",1,
"ISCO-08_Ganzeboom","6300","SIOPS","5",1,
"ISCO-08_Ganzeboom","6310","SIOPS","5",1,
"ISCO-08_Ganzeboom","6320","SIOPS","5",1,
"ISCO-08_Ganzeboom","6330","SIOPS","5",1,
"ISCO-08_Ganzeboom","6340","SIOPS","5",1,
"ISCO-08_Ganzeboom","7000","SIOPS","37",1,
"ISCO-08_Ganzeboom","7100","SIOPS","33.06",1,
"ISCO-08_Ganzeboom","7110","SIOPS","34.1",1,
"ISCO-08_Ganzeboom","7111","SIOPS","34.1",1,
"ISCO-08_Ganzeboom","7112","SIOPS","34",1,
"ISCO-08_Ganzeboom","7113","SIOPS","38",1,
"ISCO-08_Ganzeboom","7114","SIOPS","34",1,
"ISCO-08_Ganzeboom","7115","SIOPS","36.76",1,
"ISCO-08_Ganzeboom","7119","SIOPS","29.83",1,
"ISCO-08_Ganzeboom","7120","SIOPS","32.27",1,
"ISCO-08_Ganzeboom","7121","SIOPS","31",1,
"ISCO-08_Ganzeboom","7122","SIOPS","32.27",1,
"ISCO-08_Ganzeboom","7123","SIOPS","31",1,
"ISCO-08_Ganzeboom","7124","SIOPS","28",1,
"ISCO-08_Ganzeboom","7125","SIOPS","26",1,
"ISCO-08_Ganzeboom","7126","SIOPS","34.01",1,
"ISCO-08_Ganzeboom","7127","SIOPS","32.27",1,
"ISCO-08_Ganzeboom","7130","SIOPS","30.48",1,
"ISCO-08_Ganzeboom","7131","SIOPS","30.92",1,
"ISCO-08_Ganzeboom","7132","SIOPS","29",1,
"ISCO-08_Ganzeboom","7133","SIOPS","25",1,
"ISCO-08_Ganzeboom","7200","SIOPS","40.26",1,
"ISCO-08_Ganzeboom","7210","SIOPS","37.72",1,
"ISCO-08_Ganzeboom","7211","SIOPS","37.45",1,
"ISCO-08_Ganzeboom","7212","SIOPS","39",1,
"ISCO-08_Ganzeboom","7213","SIOPS","33.02",1,
"ISCO-08_Ganzeboom","7214","SIOPS","44",1,
"ISCO-08_Ganzeboom","7215","SIOPS","32",1,
"ISCO-08_Ganzeboom","7220","SIOPS","37.84",1,
"ISCO-08_Ganzeboom","7221","SIOPS","35.42",1,
"ISCO-08_Ganzeboom","7222","SIOPS","39.96",1,
"ISCO-08_Ganzeboom","7223","SIOPS","37.87",1,
"ISCO-08_Ganzeboom","7224","SIOPS","27.62",1,
"ISCO-08_Ganzeboom","7230","SIOPS","41.37",1,
"ISCO-08_Ganzeboom","7231","SIOPS","44",1,
"ISCO-08_Ganzeboom","7232","SIOPS","49.89",1,
"ISCO-08_Ganzeboom","7233","SIOPS","42.17",1,
"ISCO-08_Ganzeboom","7234","SIOPS","28",1,
"ISCO-08_Ganzeboom","7300","SIOPS","38.51",1,
"ISCO-08_Ganzeboom","7310","SIOPS","35.06",1,
"ISCO-08_Ganzeboom","7311","SIOPS","43.52",1,
